assignment_id,employee_id,task_id,sprint_id,is_fit,completion_delay_days
10580,84,5626,29,1,1
10581,1,5626,29,0,27
10582,1,5627,29,1,-1
10583,47,5628,29,1,5
10584,77,5628,29,1,3
10585,59,5629,29,0,15
10586,19,5629,29,1,7
10587,88,5629,29,0,25
10588,46,5629,29,0,21
10589,76,5630,29,0,16
10590,96,5630,29,1,4
10591,88,5630,29,0,30
10592,66,5631,29,0,29
10593,14,5631,29,1,7
10594,65,5632,29,1,2
10595,63,5633,29,1,5
10596,61,5633,29,1,1
10597,72,5634,29,0,11
10598,44,5635,29,1,4
10599,90,5636,29,1,2
10600,59,5636,29,0,19
10601,38,5636,29,1,5
10602,27,5637,29,1,-3
10603,7,5638,29,1,-2
10604,34,5639,29,1,3
10605,27,5640,29,0,15
10606,68,5640,29,0,23
10607,24,5641,29,0,14
10608,90,5642,29,1,-2
10609,5,5643,29,1,3
10610,57,5644,29,0,20
10611,27,5645,29,1,-1
10612,75,5646,29,0,4
10613,72,5647,29,1,2
10614,85,5648,29,1,0
10615,74,5648,29,0,27
10616,69,5649,29,1,2
10617,27,5650,29,0,7
10618,44,5650,29,1,-1
10619,87,5651,29,1,1
10620,97,5651,29,0,22
10621,53,5652,29,0,15
10622,86,5652,29,1,2
10623,4,5653,29,0,14
10624,86,5654,29,1,-1
10625,31,5654,29,0,13
10626,64,5654,29,1,0
10627,71,5654,29,1,2
10628,41,5655,29,1,6
10629,52,5655,29,0,27
10630,92,5655,29,1,4
10631,89,5655,29,0,12
10632,77,5656,29,1,3
10633,22,5656,29,1,2
10634,34,5657,29,1,0
10635,53,5657,29,1,-2
10636,99,5658,29,0,7
10637,28,5659,29,1,4
10638,35,5659,29,1,-2
10639,71,5660,29,1,6
10640,23,5660,29,1,0
10641,68,5661,29,1,3
10642,59,5662,29,1,0
10643,36,5663,29,0,18
10644,10,5663,29,1,4
10645,70,5663,29,1,0
10646,24,5664,29,0,16
10647,1,5664,29,1,-1
10648,9,5665,29,1,-3
10649,97,5666,29,1,7
10650,24,5666,29,1,7
10651,47,5667,29,1,4
10652,27,5667,29,0,10
10653,71,5668,29,1,-1
10654,51,5669,29,1,0
10655,95,5670,29,0,12
10656,24,5671,29,1,0
10657,39,5672,29,1,-1
10658,3,5672,29,1,2
10659,55,5673,29,1,0
10660,7,5674,29,1,3
10661,56,5675,29,1,4
10662,96,5676,29,0,8
10663,83,5677,29,0,18
10664,48,5677,29,1,4
10665,91,5677,29,1,5
10666,34,5678,29,1,0
10667,10,5679,29,1,5
10668,69,5679,29,1,1
10669,35,5680,29,1,-1
10670,17,5681,29,1,-1
10671,37,5682,29,0,9
10672,93,5683,29,0,17
10673,71,5683,29,1,0
10674,53,5684,29,0,23
10675,27,5684,29,1,5
10676,24,5684,29,1,3
10677,89,5685,29,1,0
10678,31,5685,29,0,12
10679,90,5685,29,1,7
10680,98,5686,29,1,2
10681,67,5687,29,1,7
10682,33,5687,29,1,1
10683,15,5688,29,0,17
10684,9,5688,29,1,4
10685,37,5688,29,1,1
10686,99,5688,29,0,30
10687,37,5689,29,0,20
10688,35,5689,29,1,6
10689,46,5690,29,1,2
10690,38,5691,29,0,27
10691,48,5691,29,0,21
10692,71,5691,29,0,14
10693,76,5691,29,1,1
10694,14,5692,29,0,14
10695,83,5693,29,1,4
10696,55,5693,29,0,15
10697,67,5693,29,0,28
10698,11,5693,29,1,1
10699,58,5694,29,1,3
10700,67,5695,29,1,-2
10701,23,5696,29,1,-2
10702,65,5697,29,1,-1
10703,32,5697,29,1,-1
10704,35,5698,29,1,3
10705,54,5698,29,1,4
10706,18,5698,29,1,4
10707,62,5699,29,0,16
10708,15,5699,29,1,6
10709,11,5700,29,1,-2
10710,26,5701,29,1,0
10711,11,5701,29,1,-2
10712,22,5702,29,1,2
10713,64,5702,29,0,7
10714,91,5703,29,1,1
10715,79,5703,29,1,5
10716,98,5704,29,1,1
10717,75,5704,29,0,6
10718,64,5705,29,1,5
10719,76,5706,29,1,1
10720,8,5707,29,1,3
10721,46,5708,29,1,3
10722,80,5708,29,1,5
10723,19,5708,29,1,1
10724,36,5709,29,0,6
10725,74,5710,29,1,-2
10726,32,5711,29,1,4
10727,12,5711,29,1,4
10728,36,5712,29,1,0
10729,68,5713,29,0,11
10730,99,5714,29,1,2
10731,67,5714,29,1,7
10732,78,5714,29,0,13
10733,69,5714,29,1,3
10734,51,5715,29,1,-1
10735,68,5716,29,0,15
10736,46,5716,29,1,1
10737,5,5717,29,0,16
10738,95,5717,29,0,16
10739,81,5718,29,0,7
10740,80,5718,29,1,3
10741,52,5719,29,1,0
10742,27,5720,29,1,5
10743,28,5720,29,1,6
10744,27,5721,29,1,3
10745,47,5721,29,1,7
10746,23,5722,29,1,3
10747,84,5722,29,0,27
10748,73,5722,29,0,18
10749,70,5723,29,0,11
10750,68,5723,29,1,3
10751,71,5723,29,1,4
10752,92,5724,29,0,21
10753,24,5724,29,1,2
10754,63,5724,29,0,13
10755,3,5724,29,1,7
10756,68,5725,29,1,3
10757,85,5726,29,0,12
10758,66,5727,29,0,19
10759,20,5727,29,0,7
10760,42,5728,29,1,-1
10761,55,5729,29,1,3
10762,97,5729,29,0,23
10763,74,5729,29,1,4
10764,81,5730,29,1,2
10765,58,5731,29,1,0
10766,76,5732,29,1,6
10767,47,5732,29,0,12
10768,86,5732,29,1,6
10769,8,5732,29,0,29
10770,53,5733,29,1,4
10771,30,5733,29,1,-2
10772,22,5734,29,1,0
10773,49,5734,29,1,3
10774,60,5735,29,0,6
10775,86,5735,29,1,2
10776,10,5736,29,1,2
10777,28,5737,29,1,4
10778,13,5738,29,1,1
10779,7,5739,29,1,0
10780,36,5739,29,1,3
10781,55,5739,29,1,4
10782,41,5740,29,0,16
10783,17,5740,29,0,27
10784,5,5740,29,1,6
10785,44,5740,29,0,26
10786,20,5741,29,1,5
10787,10,5741,29,0,26
10788,56,5742,29,1,3
10789,26,5743,29,1,0
10790,26,5744,29,1,2
10791,96,5745,29,1,0
10792,13,5746,29,0,11
10793,15,5746,29,1,3
10794,14,5747,29,0,17
10795,19,5747,29,1,4
10796,25,5748,29,1,7
10797,21,5748,29,1,5
10798,75,5748,29,0,12
10799,12,5749,29,1,5
10800,33,5749,29,1,2
10801,71,5750,29,0,26
10802,86,5750,29,0,26
10803,45,5750,29,0,23
10804,60,5751,29,1,0
10805,24,5752,29,1,2
10806,68,5752,29,1,4
10807,53,5753,29,0,19
10808,25,5753,29,1,-1
10809,52,5754,29,1,-1
10810,22,5755,29,1,1
10811,82,5756,29,0,4
10812,27,5757,29,0,26
10813,19,5757,29,0,17
10814,93,5757,29,0,30
10815,2,5758,29,1,2
10816,79,5759,29,0,15
10817,9,5759,29,1,5
10818,7,5760,29,1,-2
10819,8,5761,29,1,2
10820,24,5761,29,1,2
10821,7,5762,29,1,-2
10822,12,5762,29,1,0
10823,28,5763,29,1,2
10824,77,5764,29,1,4
10825,23,5764,29,1,3
10826,21,5765,29,1,3
10827,83,5766,29,1,0
10828,3,5767,29,0,6
10829,53,5768,29,1,3
10830,20,5769,29,0,12
10831,52,5769,29,0,16
10832,69,5770,29,1,-1
10833,15,5771,29,1,-1
10834,84,5771,29,1,-2
10835,62,5772,29,1,0
10836,83,5773,29,1,0
10837,90,5774,29,1,2
10838,98,5774,29,1,4
10839,72,5774,29,1,3
10840,7,5775,29,1,-1
10841,98,5775,29,0,15
10842,23,5776,29,1,1
10843,96,5776,29,1,1
10844,13,5777,29,0,16
10845,32,5778,29,1,3
10846,38,5778,29,1,5
10847,5,5779,29,0,11
10848,24,5779,29,0,17
10849,27,5779,29,1,5
10850,47,5779,29,0,27
10851,42,5780,29,0,22
10852,21,5780,29,1,3
10853,95,5781,29,1,7
10854,44,5781,29,1,7
10855,91,5781,29,0,10
10856,74,5781,29,0,12
10857,56,5782,29,1,3
10858,97,5782,29,1,2
10859,7,5783,29,0,13
10860,71,5784,29,0,22
10861,5,5784,29,1,4
10862,98,5784,29,0,28
10863,29,5785,29,1,2
10864,84,5785,29,1,2
10865,63,5786,29,1,4
10866,36,5786,29,0,23
10867,51,5786,29,0,12
10868,33,5787,29,0,11
10869,82,5787,29,1,-2
10870,89,5788,29,0,15
10871,81,5788,29,0,17
10872,70,5789,29,0,16
10873,83,5789,29,1,2
10874,31,5790,29,0,28
10875,50,5790,29,0,22
10876,53,5790,29,0,13
10877,97,5791,29,1,0
10878,68,5791,29,1,4
10879,26,5791,29,1,5
10880,80,5792,29,0,24
10881,79,5792,29,1,1
10882,61,5793,29,0,16
10883,32,5793,29,0,27
10884,6,5794,29,0,29
10885,1,5794,29,1,6
10886,84,5795,29,1,2
10887,72,5795,29,1,3
10888,1,5795,29,1,5
10889,41,5796,29,1,-1
10890,38,5796,29,1,4
10891,60,5797,29,1,1
10892,76,5798,29,1,5
10893,3,5798,29,1,1
10894,56,5799,29,1,3
10895,86,5800,29,1,2
10896,7,5800,29,0,11
10897,73,5801,30,1,1
10898,66,5802,30,1,3
10899,10,5803,30,1,0
10900,68,5804,30,0,26
10901,21,5804,30,0,11
10902,45,5804,30,1,7
10903,1,5805,30,1,2
10904,79,5806,30,1,5
10905,1,5807,30,0,11
10906,3,5807,30,0,26
10907,81,5807,30,0,20
10908,11,5807,30,1,6
10909,56,5808,30,1,2
10910,45,5808,30,1,-1
10911,59,5808,30,1,3
10912,97,5808,30,1,0
10913,12,5809,30,0,14
10914,46,5809,30,1,-1
10915,36,5809,30,1,1
10916,9,5810,30,0,13
10917,56,5810,30,1,-1
10918,59,5810,30,1,4
10919,40,5810,30,1,-1
10920,24,5811,30,1,6
10921,89,5811,30,1,-1
10922,6,5811,30,1,2
10923,68,5812,30,1,4
10924,38,5812,30,0,12
10925,72,5813,30,1,2
10926,4,5814,30,1,4
10927,69,5814,30,0,12
10928,40,5815,30,1,1
10929,53,5815,30,1,5
10930,43,5816,30,1,-1
10931,16,5817,30,1,7
10932,27,5817,30,1,2
10933,49,5818,30,1,5
10934,40,5819,30,1,0
10935,52,5819,30,0,13
10936,84,5820,30,0,13
10937,82,5820,30,1,0
10938,72,5821,30,1,3
10939,97,5822,30,1,5
10940,22,5823,30,0,19
10941,82,5824,30,0,19
10942,93,5824,30,1,0
10943,95,5825,30,1,4
10944,86,5825,30,1,1
10945,57,5825,30,1,-1
10946,4,5826,30,1,0
10947,97,5826,30,0,30
10948,72,5827,30,1,0
10949,68,5828,30,1,5
10950,15,5828,30,1,4
10951,70,5829,30,1,2
10952,15,5830,30,1,5
10953,34,5830,30,1,0
10954,39,5831,30,1,7
10955,94,5831,30,1,4
10956,65,5832,30,1,-1
10957,57,5832,30,0,26
10958,19,5833,30,0,19
10959,46,5834,30,1,2
10960,92,5834,30,1,4
10961,72,5835,30,1,-1
10962,45,5835,30,0,11
10963,48,5836,30,1,1
10964,67,5836,30,1,1
10965,84,5837,30,1,6
10966,10,5837,30,1,5
10967,35,5837,30,1,3
10968,66,5837,30,0,21
10969,62,5838,30,0,18
10970,80,5839,30,1,-1
10971,77,5840,30,0,20
10972,34,5840,30,1,4
10973,53,5840,30,0,26
10974,85,5841,30,0,9
10975,7,5842,30,1,3
10976,60,5843,30,0,14
10977,91,5843,30,1,5
10978,98,5843,30,1,7
10979,88,5844,30,1,4
10980,38,5844,30,1,5
10981,90,5845,30,1,0
10982,25,5846,30,1,2
10983,71,5846,30,1,4
10984,32,5846,30,1,3
10985,72,5847,30,1,0
10986,71,5847,30,0,28
10987,64,5847,30,0,16
10988,67,5848,30,1,1
10989,68,5848,30,1,2
10990,58,5848,30,1,-1
10991,92,5848,30,0,22
10992,33,5849,30,1,-1
10993,56,5850,30,1,0
10994,52,5850,30,1,1
10995,53,5851,30,0,6
10996,54,5852,30,1,0
10997,32,5852,30,1,4
10998,22,5853,30,0,19
10999,19,5853,30,0,28
11000,57,5853,30,1,7
11001,78,5854,30,1,4
11002,17,5854,30,1,-1
11003,40,5855,30,0,6
11004,68,5856,30,1,3
11005,43,5856,30,0,16
11006,89,5856,30,1,5
11007,64,5857,30,0,14
11008,37,5858,30,1,-2
11009,9,5859,30,1,2
11010,40,5859,30,1,1
11011,16,5860,30,1,7
11012,44,5860,30,1,-1
11013,72,5861,30,1,0
11014,1,5862,30,0,22
11015,87,5862,30,1,-1
11016,16,5862,30,1,3
11017,55,5863,30,0,10
11018,16,5864,30,1,1
11019,31,5865,30,1,-2
11020,13,5866,30,0,13
11021,39,5866,30,1,2
11022,21,5867,30,1,4
11023,99,5867,30,0,19
11024,93,5867,30,1,-1
11025,32,5867,30,0,20
11026,70,5868,30,1,3
11027,23,5869,30,1,-1
11028,71,5869,30,1,7
11029,56,5869,30,0,23
11030,36,5869,30,1,5
11031,38,5870,30,0,18
11032,30,5870,30,1,4
11033,47,5871,30,1,5
11034,91,5871,30,1,3
11035,66,5872,30,0,22
11036,26,5872,30,0,14
11037,61,5873,30,1,3
11038,92,5873,30,1,6
11039,94,5873,30,1,2
11040,28,5873,30,0,14
11041,66,5874,30,1,2
11042,5,5874,30,1,2
11043,25,5874,30,1,3
11044,14,5874,30,0,10
11045,44,5875,30,0,6
11046,35,5876,30,1,-1
11047,93,5876,30,0,30
11048,56,5876,30,0,10
11049,68,5877,30,1,-3
11050,39,5878,30,1,-2
11051,38,5879,30,1,5
11052,76,5879,30,0,11
11053,59,5880,30,1,0
11054,72,5881,30,1,-2
11055,25,5882,30,0,7
11056,90,5882,30,1,0
11057,89,5883,30,0,11
11058,1,5884,30,0,9
11059,21,5885,30,1,4
11060,50,5885,30,1,-2
11061,52,5886,30,1,0
11062,100,5886,30,1,-1
11063,32,5887,30,1,-2
11064,50,5888,30,0,8
11065,47,5889,30,1,2
11066,64,5890,30,1,3
11067,55,5890,30,1,2
11068,56,5890,30,1,5
11069,41,5891,30,1,7
11070,17,5891,30,0,26
11071,32,5892,30,1,3
11072,2,5892,30,0,19
11073,8,5893,30,1,-2
11074,53,5893,30,1,-2
11075,46,5894,30,1,5
11076,23,5895,30,1,2
11077,29,5895,30,0,24
11078,22,5895,30,1,0
11079,24,5896,30,1,2
11080,6,5896,30,0,28
11081,16,5897,30,1,2
11082,68,5898,30,1,-2
11083,78,5899,30,0,18
11084,8,5899,30,0,26
11085,79,5899,30,1,6
11086,74,5900,30,1,4
11087,40,5900,30,1,-2
11088,98,5901,30,1,-2
11089,59,5902,30,0,10
11090,42,5902,30,1,-2
11091,37,5903,30,1,-2
11092,41,5904,30,0,14
11093,29,5904,30,0,28
11094,68,5904,30,1,-1
11095,16,5905,30,0,7
11096,30,5906,30,1,3
11097,97,5907,30,1,4
11098,65,5908,30,1,1
11099,44,5909,30,1,6
11100,50,5909,30,1,3
11101,94,5909,30,1,7
11102,88,5909,30,0,12
11103,85,5910,30,1,2
11104,53,5911,30,1,2
11105,87,5911,30,0,10
11106,95,5912,30,1,4
11107,96,5912,30,1,5
11108,27,5913,30,0,11
11109,42,5914,30,1,2
11110,36,5914,30,1,-1
11111,39,5915,30,0,25
11112,49,5915,30,1,3
11113,99,5916,30,1,2
11114,10,5917,30,0,16
11115,92,5918,30,1,5
11116,56,5918,30,1,0
11117,19,5918,30,0,29
11118,48,5919,30,1,0
11119,52,5920,30,1,4
11120,76,5920,30,0,7
11121,3,5921,30,0,6
11122,31,5921,30,1,1
11123,88,5922,30,1,-1
11124,80,5922,30,1,0
11125,47,5922,30,0,25
11126,17,5922,30,0,20
11127,56,5923,30,0,15
11128,87,5923,30,0,26
11129,18,5923,30,1,7
11130,70,5924,30,1,0
11131,6,5924,30,1,7
11132,26,5924,30,1,2
11133,47,5925,30,1,4
11134,6,5925,30,1,7
11135,3,5925,30,1,5
11136,81,5926,30,0,15
11137,85,5926,30,0,12
11138,86,5926,30,1,1
11139,89,5927,30,1,3
11140,19,5927,30,0,8
11141,39,5928,30,0,12
11142,86,5929,30,0,13
11143,18,5929,30,1,4
11144,51,5930,30,1,-1
11145,86,5931,30,1,2
11146,17,5932,30,1,5
11147,41,5932,30,1,7
11148,85,5933,30,1,0
11149,94,5933,30,0,29
11150,15,5934,30,0,10
11151,68,5934,30,0,6
11152,50,5935,30,1,5
11153,36,5936,30,1,-1
11154,65,5937,30,0,6
11155,98,5938,30,1,4
11156,54,5939,30,1,3
11157,69,5939,30,0,10
11158,83,5940,30,1,6
11159,48,5940,30,1,1
11160,78,5941,30,1,3
11161,76,5942,30,0,10
11162,37,5943,30,0,9
11163,67,5944,30,1,3
11164,98,5944,30,1,5
11165,63,5945,30,0,9
11166,93,5945,30,0,13
11167,75,5946,30,1,1
11168,53,5946,30,1,-1
11169,48,5946,30,0,25
11170,94,5946,30,0,27
11171,4,5947,30,1,-3
11172,19,5948,30,1,-2
11173,47,5948,30,1,0
11174,95,5949,30,1,2
11175,46,5949,30,1,5
11176,75,5950,30,1,-2
11177,24,5950,30,1,0
11178,89,5951,30,0,7
11179,18,5951,30,1,1
11180,52,5952,30,1,2
11181,65,5952,30,1,5
11182,20,5953,30,0,17
11183,100,5954,30,1,5
11184,32,5955,30,1,0
11185,31,5955,30,0,13
11186,70,5956,30,0,22
11187,20,5956,30,0,17
11188,19,5957,30,1,-1
11189,61,5958,30,1,6
11190,1,5958,30,0,26
11191,71,5958,30,1,-1
11192,14,5958,30,1,5
11193,60,5959,30,0,21
11194,75,5959,30,1,1
11195,48,5959,30,1,0
11196,5,5960,30,1,5
11197,84,5961,30,1,-2
11198,60,5962,30,0,20
11199,78,5962,30,1,-1
11200,64,5962,30,1,1
11201,20,5962,30,1,0
11202,25,5963,30,1,1
11203,45,5963,30,0,14
11204,50,5964,30,0,10
11205,3,5965,30,1,-2
11206,8,5965,30,0,13
11207,19,5966,30,1,5
11208,62,5967,30,1,2
11209,87,5967,30,1,3
11210,27,5968,30,1,5
11211,48,5969,30,0,10
11212,32,5969,30,1,1
11213,58,5970,30,0,18
11214,85,5970,30,1,1
11215,80,5970,30,0,20
11216,48,5971,30,1,1
11217,80,5971,30,0,20
11218,96,5971,30,0,29
11219,40,5971,30,1,5
11220,66,5972,30,0,20
11221,3,5972,30,0,12
11222,97,5973,30,1,6
11223,50,5973,30,0,21
11224,48,5974,30,1,2
11225,31,5975,30,1,1
11226,55,5975,30,1,2
11227,52,5976,30,1,5
11228,4,5976,30,1,0
11229,93,5977,30,1,-1
11230,37,5978,30,1,5
11231,16,5978,30,1,2
11232,68,5979,30,0,18
11233,76,5980,30,1,-1
11234,1,5981,30,1,0
11235,45,5981,30,1,5
11236,37,5982,30,1,2
11237,13,5983,30,1,-1
11238,50,5984,30,0,13
11239,71,5984,30,0,22
11240,39,5984,30,0,25
11241,19,5985,30,1,-2
11242,3,5985,30,1,-2
11243,58,5986,30,0,6
11244,6,5987,30,1,-2
11245,18,5988,30,0,27
11246,2,5988,30,0,13
11247,88,5989,30,1,4
11248,23,5989,30,0,26
11249,98,5989,30,0,23
11250,41,5990,30,1,0
11251,2,5990,30,1,5
11252,80,5990,30,0,23
11253,52,5990,30,1,1
11254,7,5991,30,1,4
11255,78,5991,30,0,19
11256,53,5992,30,1,4
11257,100,5992,30,1,2
11258,30,5992,30,1,1
11259,78,5993,30,1,7
11260,5,5993,30,0,18
11261,39,5994,30,1,-1
11262,67,5994,30,0,14
11263,16,5994,30,1,2
11264,75,5995,30,1,4
11265,60,5995,30,1,0
11266,60,5996,30,1,-1
11267,76,5996,30,1,2
11268,53,5997,30,1,4
11269,82,5997,30,1,-1
11270,71,5998,30,1,0
11271,42,5999,30,1,1
11272,13,5999,30,0,10
11273,67,5999,30,1,1
11274,60,5999,30,0,27
11275,86,6000,30,1,-1
11276,17,6000,30,1,3
11277,84,6001,31,1,4
11278,56,6001,31,1,-2
11279,61,6002,31,1,-2
11280,27,6002,31,1,3
11281,49,6003,31,1,0
11282,100,6004,31,0,20
11283,8,6004,31,1,0
11284,93,6005,31,1,1
11285,9,6006,31,1,0
11286,66,6007,31,1,1
11287,23,6007,31,0,17
11288,33,6007,31,1,0
11289,85,6007,31,1,4
11290,59,6008,31,0,15
11291,39,6008,31,0,14
11292,50,6008,31,0,10
11293,72,6008,31,1,6
11294,36,6009,31,1,0
11295,38,6010,31,1,-3
11296,1,6011,31,1,3
11297,41,6012,31,1,1
11298,31,6012,31,1,2
11299,53,6013,31,0,13
11300,18,6013,31,1,5
11301,1,6013,31,1,5
11302,83,6014,31,0,12
11303,55,6014,31,0,17
11304,97,6015,31,1,0
11305,25,6015,31,1,-1
11306,12,6016,31,1,6
11307,3,6016,31,0,15
11308,55,6017,31,1,6
11309,25,6017,31,0,21
11310,7,6018,31,1,4
11311,92,6018,31,1,2
11312,91,6018,31,0,14
11313,52,6019,31,0,13
11314,51,6020,31,1,2
11315,60,6021,31,1,-1
11316,32,6022,31,1,3
11317,81,6022,31,0,23
11318,77,6022,31,0,17
11319,18,6023,31,1,-2
11320,60,6024,31,1,2
11321,37,6024,31,1,-2
11322,43,6025,31,1,1
11323,45,6025,31,1,2
11324,74,6026,31,1,1
11325,25,6027,31,1,-2
11326,54,6027,31,1,3
11327,20,6028,31,1,5
11328,63,6029,31,1,5
11329,51,6029,31,1,-1
11330,52,6030,31,1,4
11331,5,6030,31,0,7
11332,74,6031,31,1,1
11333,69,6031,31,1,0
11334,45,6031,31,1,7
11335,55,6031,31,0,20
11336,70,6032,31,1,2
11337,24,6033,31,1,2
11338,13,6033,31,0,25
11339,26,6034,31,1,1
11340,40,6035,31,0,10
11341,58,6035,31,0,15
11342,67,6036,31,1,5
11343,11,6036,31,1,0
11344,55,6037,31,1,-1
11345,5,6037,31,1,3
11346,7,6037,31,1,5
11347,26,6037,31,0,23
11348,31,6038,31,1,4
11349,21,6038,31,1,-1
11350,22,6038,31,0,28
11351,22,6039,31,0,18
11352,46,6039,31,1,-2
11353,41,6040,31,1,6
11354,86,6040,31,0,18
11355,77,6041,31,1,2
11356,65,6042,31,1,3
11357,48,6042,31,0,8
11358,49,6043,31,1,3
11359,27,6043,31,1,-1
11360,23,6044,31,1,1
11361,54,6044,31,1,2
11362,86,6045,31,0,23
11363,52,6045,31,1,6
11364,12,6046,31,1,-2
11365,15,6047,31,0,5
11366,21,6048,31,1,-1
11367,97,6049,31,1,-2
11368,10,6049,31,0,10
11369,53,6050,31,1,6
11370,56,6050,31,1,1
11371,14,6050,31,0,26
11372,42,6051,31,0,28
11373,7,6051,31,0,25
11374,100,6052,31,1,3
11375,31,6052,31,0,12
11376,67,6052,31,1,1
11377,33,6052,31,1,2
11378,17,6053,31,1,1
11379,71,6054,31,1,1
11380,11,6054,31,1,3
11381,76,6055,31,1,4
11382,69,6055,31,1,3
11383,33,6056,31,0,7
11384,45,6056,31,1,5
11385,37,6057,31,1,6
11386,31,6057,31,0,22
11387,47,6058,31,0,12
11388,51,6058,31,1,5
11389,24,6059,31,0,22
11390,29,6059,31,1,2
11391,18,6060,31,0,24
11392,40,6060,31,1,3
11393,40,6061,31,0,12
11394,63,6061,31,0,20
11395,31,6062,31,0,6
11396,100,6063,31,1,0
11397,68,6064,31,1,-2
11398,50,6065,31,1,5
11399,85,6066,31,0,19
11400,97,6066,31,1,2
11401,74,6067,31,1,-3
11402,49,6068,31,0,20
11403,87,6069,31,1,1
11404,65,6069,31,0,11
11405,84,6070,31,1,2
11406,63,6071,31,0,25
11407,41,6071,31,0,20
11408,38,6071,31,1,7
11409,34,6071,31,0,11
11410,99,6072,31,0,20
11411,24,6073,31,1,2
11412,23,6073,31,0,8
11413,90,6074,31,1,0
11414,1,6074,31,1,1
11415,49,6074,31,1,2
11416,39,6074,31,1,3
11417,83,6075,31,1,-2
11418,48,6076,31,1,-1
11419,42,6077,31,0,17
11420,6,6078,31,0,16
11421,41,6078,31,1,3
11422,59,6079,31,0,10
11423,99,6080,31,1,2
11424,17,6080,31,0,21
11425,44,6080,31,0,27
11426,1,6081,31,0,23
11427,10,6081,31,1,1
11428,37,6082,31,1,3
11429,43,6083,31,1,0
11430,84,6083,31,1,5
11431,36,6084,31,0,11
11432,19,6084,31,1,4
11433,47,6085,31,1,0
11434,48,6086,31,1,2
11435,29,6086,31,1,3
11436,3,6087,31,0,11
11437,52,6088,31,0,7
11438,87,6089,31,0,25
11439,20,6089,31,1,3
11440,5,6089,31,1,4
11441,82,6089,31,1,4
11442,61,6090,31,1,-2
11443,21,6090,31,0,16
11444,36,6091,31,0,18
11445,90,6091,31,1,5
11446,23,6091,31,1,2
11447,59,6092,31,1,4
11448,73,6093,31,1,4
11449,65,6093,31,1,2
11450,59,6094,31,1,4
11451,80,6095,31,0,8
11452,29,6095,31,1,4
11453,40,6096,31,1,3
11454,21,6096,31,1,1
11455,44,6097,31,1,5
11456,96,6098,31,0,13
11457,11,6098,31,1,-1
11458,55,6099,31,1,0
11459,34,6100,31,1,0
11460,100,6101,31,0,10
11461,65,6101,31,1,5
11462,23,6102,31,0,9
11463,18,6103,31,0,20
11464,48,6104,31,1,1
11465,75,6105,31,1,0
11466,32,6106,31,1,5
11467,70,6106,31,1,3
11468,1,6107,31,1,1
11469,12,6108,31,1,3
11470,54,6108,31,1,1
11471,95,6109,31,0,18
11472,79,6109,31,1,5
11473,94,6110,31,1,4
11474,70,6110,31,0,25
11475,41,6111,31,1,7
11476,70,6111,31,1,6
11477,23,6111,31,1,5
11478,6,6112,31,0,26
11479,61,6112,31,0,21
11480,95,6112,31,1,7
11481,83,6112,31,0,17
11482,43,6113,31,1,-2
11483,69,6114,31,1,-1
11484,4,6114,31,1,4
11485,9,6115,31,0,12
11486,2,6115,31,1,3
11487,25,6116,31,1,5
11488,68,6117,31,1,1
11489,87,6118,31,1,2
11490,63,6118,31,0,21
11491,61,6118,31,1,6
11492,5,6118,31,1,7
11493,88,6119,31,1,0
11494,64,6119,31,0,10
11495,50,6120,31,1,5
11496,73,6120,31,0,19
11497,76,6121,31,1,5
11498,77,6121,31,1,6
11499,99,6121,31,1,7
11500,72,6122,31,1,6
11501,65,6122,31,1,4
11502,79,6122,31,0,10
11503,62,6123,31,1,3
11504,53,6123,31,0,13
11505,91,6124,31,1,-2
11506,23,6124,31,1,-2
11507,89,6125,31,1,2
11508,89,6126,31,1,7
11509,88,6126,31,1,3
11510,3,6127,31,1,4
11511,23,6127,31,1,0
11512,70,6128,31,1,5
11513,44,6129,31,1,7
11514,48,6129,31,1,-1
11515,10,6130,31,1,3
11516,47,6130,31,0,17
11517,3,6131,31,1,6
11518,41,6131,31,1,7
11519,83,6131,31,1,4
11520,10,6132,31,0,10
11521,96,6133,31,0,19
11522,16,6133,31,1,4
11523,97,6134,31,1,-2
11524,34,6135,31,1,1
11525,29,6136,31,1,0
11526,87,6137,31,0,20
11527,90,6138,31,0,14
11528,74,6138,31,1,1
11529,49,6139,31,1,1
11530,68,6140,31,0,26
11531,12,6140,31,1,2
11532,85,6141,31,1,1
11533,96,6142,31,1,3
11534,21,6143,31,1,4
11535,70,6143,31,0,12
11536,83,6144,31,1,5
11537,100,6145,31,1,3
11538,56,6146,31,0,20
11539,52,6147,31,1,5
11540,15,6147,31,1,0
11541,3,6148,31,0,6
11542,54,6149,31,0,14
11543,4,6150,31,0,11
11544,95,6151,31,0,18
11545,22,6152,31,1,3
11546,80,6152,31,1,6
11547,5,6153,31,1,3
11548,2,6153,31,1,-1
11549,48,6153,31,0,19
11550,89,6154,31,1,0
11551,31,6155,31,1,-1
11552,7,6156,31,1,2
11553,21,6157,31,1,3
11554,84,6157,31,1,4
11555,24,6158,31,1,3
11556,29,6159,31,0,14
11557,61,6159,31,0,10
11558,53,6159,31,1,-1
11559,86,6160,31,1,4
11560,25,6160,31,0,30
11561,63,6160,31,1,-1
11562,49,6160,31,1,2
11563,77,6161,31,1,1
11564,60,6162,31,1,0
11565,69,6163,31,0,13
11566,6,6163,31,1,7
11567,70,6164,31,1,-3
